trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN9250F4558246:2025-06-17T23:52:01Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4558246:2025-06-17T23:52:01Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4558246:2025-06-17T23:52:01Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4558247:2025-06-17T23:52:01Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4558247:2025-06-17T23:52:01Z,23:30:00,23:30:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4558248:2025-06-17T23:52:01Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4558248:2025-06-17T23:52:01Z,23:17:00,23:17:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4558249:2025-06-17T23:52:01Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4558249:2025-06-17T23:52:01Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,1,
OCESN9250F4558249:2025-06-17T23:52:01Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4558249:2025-06-17T23:52:01Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4558249:2025-06-17T23:52:01Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4558249:2025-06-17T23:52:01Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4558249:2025-06-17T23:52:01Z,23:14:00,23:14:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4773845:2025-07-04T23:11:59Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4773845:2025-07-04T23:11:59Z,23:24:00,23:24:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4883614:2025-07-13T23:08:16Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4883614:2025-07-13T23:08:16Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4891464:2025-07-14T23:17:01Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4891464:2025-07-14T23:17:01Z,23:14:00,23:14:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,16:10:00,16:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9250F4931238:2025-07-17T23:13:36Z,17:36:00,17:38:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,18:34:00,18:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,19:05:00,19:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,20:15:00,20:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9250F4931238:2025-07-17T23:13:36Z,23:20:00,23:20:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9253F4558251:2025-06-17T23:52:01Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,15:35:00,15:44:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,16:48:00,16:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,17:23:00,17:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,18:15:00,18:17:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9253F4558251:2025-06-17T23:52:01Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9253F4558254:2025-06-17T23:52:01Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,15:35:00,15:44:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,16:48:00,16:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,17:23:00,17:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,18:15:00,18:17:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9253F4558254:2025-06-17T23:52:01Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9253F4799623:2025-07-06T23:29:46Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,15:35:00,15:44:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,16:48:00,16:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,17:23:00,17:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,18:15:00,18:17:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9253F4799623:2025-07-06T23:29:46Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,14:10:00,14:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9254F4558255:2025-06-17T23:52:01Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,16:34:00,16:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,17:05:00,17:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,18:15:00,18:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,19:36:00,19:39:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9254F4558255:2025-06-17T23:52:01Z,21:15:00,21:15:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,14:10:00,14:10:00,StopPoint:OCETGV INOUI-83016451,0,,0,1,
OCESN9254F4900544:2025-07-15T23:15:10Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-83000356,1,,0,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,16:34:00,16:36:00,StopPoint:OCETGV INOUI-83002048,2,,0,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,17:05:00,17:14:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,18:15:00,18:22:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,19:36:00,19:39:00,StopPoint:OCETGV INOUI-87725705,5,,0,0,
OCESN9254F4900544:2025-07-15T23:15:10Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9255F4558256:2025-06-17T23:52:01Z,17:36:00,17:44:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,18:50:00,18:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,19:23:00,19:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,20:24:00,20:26:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9255F4558256:2025-06-17T23:52:01Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9255F4558257:2025-06-17T23:52:01Z,17:36:00,17:44:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,18:50:00,18:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,19:23:00,19:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,20:24:00,20:26:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9255F4558257:2025-06-17T23:52:01Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9255F4807885:2025-07-07T23:21:26Z,17:36:00,17:44:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,18:50:00,18:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,19:23:00,19:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,20:24:00,20:26:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9255F4807885:2025-07-07T23:21:26Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9255F4883613:2025-07-13T23:08:16Z,17:36:00,17:44:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,18:50:00,18:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,19:23:00,19:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,20:24:00,20:26:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9255F4883613:2025-07-13T23:08:16Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9255F4931237:2025-07-17T23:13:36Z,17:36:00,17:44:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,18:50:00,18:55:00,StopPoint:OCETGV INOUI-87742007,3,,0,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,19:23:00,19:25:00,StopPoint:OCETGV INOUI-83002048,4,,0,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,20:24:00,20:26:00,StopPoint:OCETGV INOUI-83000356,5,,0,0,
OCESN9255F4931237:2025-07-17T23:13:36Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-83016451,6,,1,0,
OCESN9261F4502772:2025-06-17T23:52:01Z,07:55:00,07:55:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9261F4502772:2025-06-17T23:52:01Z,09:31:00,09:35:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9261F4502772:2025-06-17T23:52:01Z,09:58:00,10:00:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9261F4502772:2025-06-17T23:52:01Z,10:42:00,10:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9261F4502772:2025-06-17T23:52:01Z,10:57:00,11:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9261F4502772:2025-06-17T23:52:01Z,11:40:00,11:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9261F4558260:2025-06-17T23:52:01Z,07:55:00,07:55:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9261F4558260:2025-06-17T23:52:01Z,09:31:00,09:35:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9261F4558260:2025-06-17T23:52:01Z,09:57:00,09:59:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9261F4558260:2025-06-17T23:52:01Z,10:41:00,10:43:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9261F4558260:2025-06-17T23:52:01Z,10:57:00,11:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9261F4558260:2025-06-17T23:52:01Z,11:40:00,11:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9261F4705355:2025-06-28T23:46:52Z,07:55:00,07:55:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9261F4705355:2025-06-28T23:46:52Z,09:31:00,09:35:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9261F4705355:2025-06-28T23:46:52Z,09:59:00,10:01:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9261F4705355:2025-06-28T23:46:52Z,10:42:00,10:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9261F4705355:2025-06-28T23:46:52Z,10:57:00,11:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9261F4705355:2025-06-28T23:46:52Z,11:40:00,11:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9261F4931236:2025-07-17T23:13:36Z,07:56:00,07:56:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9261F4931236:2025-07-17T23:13:36Z,09:31:00,09:35:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9261F4931236:2025-07-17T23:13:36Z,09:58:00,10:00:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9261F4931236:2025-07-17T23:13:36Z,10:42:00,10:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9261F4931236:2025-07-17T23:13:36Z,10:57:00,11:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9261F4931236:2025-07-17T23:13:36Z,11:40:00,11:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9262F4558261:2025-06-17T23:52:01Z,06:19:00,06:19:00,StopPoint:OCELyria-85011205,0,,0,1,
OCESN9262F4558261:2025-06-17T23:52:01Z,06:57:00,07:00:00,StopPoint:OCELyria-85011031,1,,0,1,
OCESN9262F4558261:2025-06-17T23:52:01Z,07:14:00,07:17:00,StopPoint:OCELyria-87715136,2,,0,0,
OCESN9262F4558261:2025-06-17T23:52:01Z,07:44:00,07:46:00,StopPoint:OCELyria-87718833,3,,0,0,
OCESN9262F4558261:2025-06-17T23:52:01Z,08:01:00,08:04:00,StopPoint:OCELyria-87713412,4,,0,0,
OCESN9262F4558261:2025-06-17T23:52:01Z,08:28:00,08:32:00,StopPoint:OCELyria-87713040,5,,0,0,
OCESN9262F4558261:2025-06-17T23:52:01Z,10:13:00,10:13:00,StopPoint:OCELyria-87686006,6,,1,0,
OCESN9264F4807883:2025-07-07T23:21:26Z,07:19:00,07:19:00,StopPoint:OCELyria-85011205,0,,0,1,
OCESN9264F4807883:2025-07-07T23:21:26Z,07:56:00,08:00:00,StopPoint:OCELyria-85011031,1,,0,1,
OCESN9264F4807883:2025-07-07T23:21:26Z,08:13:00,08:16:00,StopPoint:OCELyria-87715136,2,,0,0,
OCESN9264F4807883:2025-07-07T23:21:26Z,08:44:00,08:46:00,StopPoint:OCELyria-87718833,3,,0,0,
OCESN9264F4807883:2025-07-07T23:21:26Z,09:01:00,09:04:00,StopPoint:OCELyria-87713412,4,,0,0,
OCESN9264F4807883:2025-07-07T23:21:26Z,09:28:00,09:32:00,StopPoint:OCELyria-87713040,5,,0,0,
OCESN9264F4807883:2025-07-07T23:21:26Z,11:09:00,11:09:00,StopPoint:OCELyria-87686006,6,,1,0,
OCESN9264F4931235:2025-07-17T23:13:36Z,07:19:00,07:19:00,StopPoint:OCELyria-85011205,0,,0,1,
OCESN9264F4931235:2025-07-17T23:13:36Z,07:56:00,08:00:00,StopPoint:OCELyria-85011031,1,,0,1,
OCESN9264F4931235:2025-07-17T23:13:36Z,08:13:00,08:16:00,StopPoint:OCELyria-87715136,2,,0,0,
OCESN9264F4931235:2025-07-17T23:13:36Z,08:44:00,08:46:00,StopPoint:OCELyria-87718833,3,,0,0,
OCESN9264F4931235:2025-07-17T23:13:36Z,09:01:00,09:04:00,StopPoint:OCELyria-87713412,4,,0,0,
OCESN9264F4931235:2025-07-17T23:13:36Z,09:28:00,09:32:00,StopPoint:OCELyria-87713040,5,,0,0,
OCESN9264F4931235:2025-07-17T23:13:36Z,11:08:00,11:08:00,StopPoint:OCELyria-87686006,6,,1,0,
OCESN9268F4807882:2025-07-07T23:21:26Z,12:19:00,12:19:00,StopPoint:OCELyria-85011205,0,,0,1,
OCESN9268F4807882:2025-07-07T23:21:26Z,12:54:00,12:58:00,StopPoint:OCELyria-85011031,1,,0,1,
OCESN9268F4807882:2025-07-07T23:21:26Z,13:13:00,13:16:00,StopPoint:OCELyria-87715136,2,,0,0,
OCESN9268F4807882:2025-07-07T23:21:26Z,13:58:00,14:01:00,StopPoint:OCELyria-87713412,3,,0,0,
OCESN9268F4807882:2025-07-07T23:21:26Z,14:25:00,14:29:00,StopPoint:OCELyria-87713040,4,,0,0,
OCESN9268F4807882:2025-07-07T23:21:26Z,16:05:00,16:05:00,StopPoint:OCELyria-87686006,5,,1,0,
OCESN9268F4931234:2025-07-17T23:13:36Z,12:19:00,12:19:00,StopPoint:OCELyria-85011205,0,,0,1,
OCESN9268F4931234:2025-07-17T23:13:36Z,12:54:00,12:58:00,StopPoint:OCELyria-85011031,1,,0,1,
OCESN9268F4931234:2025-07-17T23:13:36Z,13:13:00,13:16:00,StopPoint:OCELyria-87715136,2,,0,0,
OCESN9268F4931234:2025-07-17T23:13:36Z,13:58:00,14:01:00,StopPoint:OCELyria-87713412,3,,0,0,
OCESN9268F4931234:2025-07-17T23:13:36Z,14:25:00,14:29:00,StopPoint:OCELyria-87713040,4,,0,0,
OCESN9268F4931234:2025-07-17T23:13:36Z,16:04:00,16:04:00,StopPoint:OCELyria-87686006,5,,1,0,
OCESN9269F4558265:2025-06-17T23:52:01Z,11:56:00,11:56:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4558265:2025-06-17T23:52:01Z,13:31:00,13:35:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4558265:2025-06-17T23:52:01Z,13:57:00,13:59:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4558265:2025-06-17T23:52:01Z,14:42:00,14:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4558265:2025-06-17T23:52:01Z,14:57:00,15:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4558265:2025-06-17T23:52:01Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4558266:2025-06-17T23:52:01Z,11:56:00,11:56:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4558266:2025-06-17T23:52:01Z,13:31:00,13:34:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4558266:2025-06-17T23:52:01Z,13:56:00,13:58:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4558266:2025-06-17T23:52:01Z,14:41:00,14:43:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4558266:2025-06-17T23:52:01Z,14:57:00,15:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4558266:2025-06-17T23:52:01Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4558267:2025-06-17T23:52:01Z,11:54:00,11:54:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4558267:2025-06-17T23:52:01Z,13:29:00,13:33:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4558267:2025-06-17T23:52:01Z,13:56:00,13:58:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4558267:2025-06-17T23:52:01Z,14:42:00,14:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4558267:2025-06-17T23:52:01Z,14:57:00,15:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4558267:2025-06-17T23:52:01Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4558268:2025-06-17T23:52:01Z,11:56:00,11:56:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4558268:2025-06-17T23:52:01Z,13:31:00,13:34:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4558268:2025-06-17T23:52:01Z,13:58:00,14:00:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4558268:2025-06-17T23:52:01Z,14:42:00,14:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4558268:2025-06-17T23:52:01Z,14:57:00,15:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4558268:2025-06-17T23:52:01Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4558269:2025-06-17T23:52:01Z,11:54:00,11:54:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4558269:2025-06-17T23:52:01Z,13:29:00,13:33:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4558269:2025-06-17T23:52:01Z,13:56:00,13:58:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4558269:2025-06-17T23:52:01Z,14:42:00,14:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4558269:2025-06-17T23:52:01Z,14:57:00,15:04:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4558269:2025-06-17T23:52:01Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4646278:2025-06-25T00:13:18Z,11:55:00,11:55:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4646278:2025-06-25T00:13:18Z,13:30:00,13:33:00,StopPoint:OCELyria-87713040,1,,0,0,
OCESN9269F4646278:2025-06-25T00:13:18Z,13:56:00,13:58:00,StopPoint:OCELyria-87713412,2,,0,0,
OCESN9269F4646278:2025-06-25T00:13:18Z,14:42:00,14:44:00,StopPoint:OCELyria-87715136,3,,0,0,
OCESN9269F4646278:2025-06-25T00:13:18Z,14:57:00,15:02:00,StopPoint:OCELyria-85011031,4,,1,0,
OCESN9269F4646278:2025-06-25T00:13:18Z,15:40:00,15:40:00,StopPoint:OCELyria-85011205,5,,1,0,
OCESN9269F4891459:2025-07-14T23:17:01Z,11:56:00,11:56:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9269F4891459:2025-07-14T23:17:01Z,13:29:00,13:33:00,StopPoint:OCELyria-87713040,1,,0,0,
