route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001592,OCESN6871F4897217:2025-07-14T23:17:01Z,6871,1,2832,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000479,OCESN6871F4939504:2025-07-17T23:13:36Z,6871,1,2833,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001593,OCESN6873F4510150:2025-06-17T23:52:01Z,6873,1,2834,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000185,OCESN6873F4510151:2025-06-17T23:52:01Z,6873,1,2835,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000208,OCESN6873F4531528:2025-06-17T23:52:01Z,6873,1,2836,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001594,OCESN6873F4531529:2025-06-17T23:52:01Z,6873,1,2837,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000200,OCESN6873F4531530:2025-06-17T23:52:01Z,6873,1,2838,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000916,OCESN6873F4531531:2025-06-17T23:52:01Z,6873,1,2839,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000142,OCESN6873F4531532:2025-07-10T23:16:05Z,6873,1,2840,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000132,OCESN6873F4531533:2025-07-10T23:16:05Z,6873,1,2841,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001595,OCESN6873F4531534:2025-06-17T23:52:01Z,6873,1,2842,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001596,OCESN6873F4531535:2025-06-17T23:52:01Z,6873,1,2843,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001597,OCESN6873F4531536:2025-06-20T00:18:59Z,6873,1,2844,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001598,OCESN6873F4531537:2025-06-18T23:50:29Z,6873,1,2845,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001599,OCESN6873F4888564:2025-07-13T23:08:16Z,6873,1,2846,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001600,OCESN6873F4939505:2025-07-17T23:13:36Z,6873,1,2847,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001601,OCESN6875F4503150:2025-06-17T23:52:01Z,6875,1,2848,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001602,OCESN6875F4510148:2025-06-17T23:52:01Z,6875,1,2849,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000615,OCESN6875F4531514:2025-06-17T23:52:01Z,6875,1,2850,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000133,OCESN6875F4531515:2025-06-17T23:52:01Z,6875,1,2851,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001587,OCESN6875F4531516:2025-06-17T23:52:01Z,6875,1,2852,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000122,OCESN6875F4531517:2025-06-17T23:52:01Z,6875,1,2853,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000200,OCESN6875F4531518:2025-06-17T23:52:01Z,6875,1,2854,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001603,OCESN6875F4531519:2025-06-17T23:52:01Z,6875,1,2855,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000843,OCESN6875F4531521:2025-06-17T23:52:01Z,6875,1,2856,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000134,OCESN6875F4531522:2025-06-17T23:52:01Z,6875,1,2857,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001400,OCESN6875F4531523:2025-06-25T00:13:18Z,6875,1,2858,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000010,OCESN6875F4531524:2025-06-25T00:13:18Z,6875,1,2859,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,000142,OCESN6875F4531527:2025-07-10T23:16:05Z,6875,1,2860,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001604,OCESN6875F4535414:2025-07-01T23:24:24Z,6875,1,2861,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001605,OCESN6875F4721473:2025-06-30T23:30:32Z,6875,1,2862,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001606,OCESN6875F4733567:2025-07-01T13:59:17Z,6875,1,2863,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001607,OCESN6875F4888565:2025-07-13T23:08:16Z,6875,1,2864,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001608,OCESN6875F4896291:2025-07-14T23:17:01Z,6875,1,2865,
FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,001609,OCESN6875F4939506:2025-07-17T23:13:36Z,6875,1,2866,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001610,OCESN6902F4687594:2025-06-27T23:52:54Z,6902,0,2867,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001611,OCESN6902F4920064:2025-07-16T09:45:24Z,6902,0,2868,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000192,OCESN6905F4531493:2025-06-17T23:52:01Z,6905,1,2869,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000790,OCESN6905F4531495:2025-06-17T23:52:01Z,6905,1,2870,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001612,OCESN6905F4531496:2025-06-17T23:52:01Z,6905,1,2871,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000122,OCESN6905F4531497:2025-06-17T23:52:01Z,6905,1,2872,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000010,OCESN6905F4531498:2025-06-17T23:52:01Z,6905,1,2873,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001613,OCESN6905F4626627:2025-06-29T23:21:00Z,6905,1,2874,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001614,OCESN6905F4796109:2025-07-05T23:09:20Z,6905,1,2875,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001615,OCESN6905F4897220:2025-07-14T23:17:01Z,6905,1,2876,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001616,OCESN6905F4939508:2025-07-17T23:13:36Z,6905,1,2877,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000003,OCESN6906F3890131:2025-03-05T23:53:13Z,6906,0,2878,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001170,OCESN6906F4531489:2025-06-17T23:52:01Z,6906,0,2879,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001617,OCESN6906F4768186:2025-07-03T23:12:00Z,6906,0,2880,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001618,OCESN6906F4880442:2025-07-12T23:12:57Z,6906,0,2881,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001619,OCESN6906F4939509:2025-07-17T23:13:36Z,6906,0,2882,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001620,OCESN6908F4781859:2025-07-04T23:11:59Z,6908,0,2883,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001621,OCESN6908F4920067:2025-07-16T09:45:24Z,6908,0,2884,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001622,OCESN6910F4906976:2025-07-15T23:15:10Z,6910,0,2885,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001623,OCESN6911F4475745:2025-06-14T00:30:32Z,6911,1,2886,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001624,OCESN6911F4781860:2025-07-04T23:11:59Z,6911,1,2887,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001302,OCESN6917F4510142:2025-06-17T23:52:01Z,6917,1,2888,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001625,OCESN6917F4920068:2025-07-16T09:45:24Z,6917,1,2889,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001626,OCESN6917F4939510:2025-07-17T23:13:36Z,6917,1,2890,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000207,OCESN6919F4510141:2025-06-27T23:52:54Z,6919,1,2891,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001627,OCESN6919F4687600:2025-06-27T23:52:54Z,6919,1,2892,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001628,OCESN6919F4939511:2025-07-17T23:13:36Z,6919,1,2893,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001629,OCESN6920F4531488:2025-06-17T23:52:01Z,6920,0,2894,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001630,OCESN6920F4939512:2025-07-17T23:13:36Z,6920,0,2895,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000075,OCESN6921F4781863:2025-07-04T23:11:59Z,6921,1,2896,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001631,OCESN6922F4920071:2025-07-16T09:45:24Z,6922,0,2897,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001632,OCESN6922F4939513:2025-07-17T23:13:36Z,6922,0,2898,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001633,OCESN6923F4510137:2025-06-27T23:52:54Z,6923,1,2899,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000628,OCESN6923F4693830:2025-06-27T23:52:54Z,6923,1,2900,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001634,OCESN6923F4888572:2025-07-13T23:08:16Z,6923,1,2901,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001635,OCESN6923F4906981:2025-07-15T23:15:10Z,6923,1,2902,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001636,OCESN6924F4888573:2025-07-13T23:08:16Z,6924,0,2903,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001637,OCESN6924F4939514:2025-07-17T23:13:36Z,6924,0,2904,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001638,OCESN6925F4531486:2025-06-17T23:52:01Z,6925,1,2905,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001639,OCESN6927F4531485:2025-06-17T23:52:01Z,6927,1,2906,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001640,OCESN6927F4897228:2025-07-14T23:17:01Z,6927,1,2907,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000342,OCESN6927F4939792:2025-07-17T23:13:36Z,6927,1,2908,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000916,OCESN6928F4531481:2025-06-17T23:52:01Z,6928,0,2909,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000010,OCESN6928F4531482:2025-06-17T23:52:01Z,6928,0,2910,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001641,OCESN6928F4897229:2025-07-14T23:17:01Z,6928,0,2911,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001642,OCESN6929F4531477:2025-06-17T23:52:01Z,6929,1,2912,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000141,OCESN6929F4531478:2025-06-17T23:52:01Z,6929,1,2913,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001643,OCESN6929F4531479:2025-06-17T23:52:01Z,6929,1,2914,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,001644,OCESN6929F4897230:2025-07-14T23:17:01Z,6929,1,2915,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001645,OCESN6931F4531474:2025-06-17T23:52:01Z,6931,0,2916,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001646,OCESN6931F4531475:2025-06-17T23:52:01Z,6931,0,2917,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001647,OCESN6931F4531476:2025-06-17T23:52:01Z,6931,0,2918,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001648,OCESN6931F4781866:2025-07-04T23:11:59Z,6931,0,2919,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001649,OCESN6937F4531470:2025-06-17T23:52:01Z,6937,0,2920,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001650,OCESN6937F4796110:2025-07-05T23:09:20Z,6937,0,2921,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001651,OCESN6937F4813912:2025-07-07T23:21:26Z,6937,0,2922,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001652,OCESN6937F4920073:2025-07-16T09:45:24Z,6937,0,2923,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001653,OCESN6937F4939515:2025-07-17T23:13:36Z,6937,0,2924,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001318,OCESN6941F4510126:2025-06-17T23:52:01Z,6941,0,2925,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000055,OCESN6941F4531463:2025-06-17T23:52:01Z,6941,0,2926,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001629,OCESN6941F4531468:2025-07-01T23:24:24Z,6941,0,2927,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001654,OCESN6941F4781867:2025-07-04T23:11:59Z,6941,0,2928,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001655,OCESN6941F4897232:2025-07-14T23:17:01Z,6941,0,2929,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001656,OCESN6941F4920075:2025-07-16T09:45:24Z,6941,0,2930,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000314,OCESN6941F4939517:2025-07-17T23:13:36Z,6941,0,2931,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000010,OCESN6949F4510121:2025-06-17T23:52:01Z,6949,0,2932,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001657,OCESN6949F4531450:2025-06-17T23:52:01Z,6949,0,2933,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001658,OCESN6949F4531451:2025-06-17T23:52:01Z,6949,0,2934,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001659,OCESN6949F4531452:2025-06-17T23:52:01Z,6949,0,2935,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001660,OCESN6949F4531453:2025-07-05T23:09:20Z,6949,0,2936,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000040,OCESN6949F4531455:2025-06-17T23:52:01Z,6949,0,2937,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001661,OCESN6949F4531456:2025-06-17T23:52:01Z,6949,0,2938,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000607,OCESN6949F4531457:2025-06-17T23:52:01Z,6949,0,2939,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001662,OCESN6949F4531460:2025-06-17T23:52:01Z,6949,0,2940,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001663,OCESN6949F4531461:2025-06-17T23:52:01Z,6949,0,2941,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001664,OCESN6949F4867856:2025-07-11T23:16:08Z,6949,0,2942,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000055,OCESN6949F4939520:2025-07-17T23:13:36Z,6949,0,2943,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001665,OCESN6951F4510120:2025-06-17T23:52:01Z,6951,0,2944,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001666,OCESN6951F4531445:2025-06-17T23:52:01Z,6951,0,2945,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001667,OCESN6951F4531446:2025-06-17T23:52:01Z,6951,0,2946,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001668,OCESN6951F4531447:2025-06-17T23:52:01Z,6951,0,2947,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001669,OCESN6951F4531448:2025-06-17T23:52:01Z,6951,0,2948,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001670,OCESN6951F4939521:2025-07-17T23:13:36Z,6951,0,2949,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000187,OCESN6953F3834180:2025-05-09T00:42:12Z,6953,0,2950,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000003,OCESN6953F4531442:2025-06-17T23:52:01Z,6953,0,2951,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001671,OCESN6953F4531443:2025-06-17T23:52:01Z,6953,0,2952,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001672,OCESN6953F4796114:2025-07-05T23:09:20Z,6953,0,2953,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001673,OCESN6960F4510117:2025-06-17T23:52:01Z,6960,1,2954,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001674,OCESN6960F4531438:2025-06-17T23:52:01Z,6960,1,2955,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000469,OCESN6960F4531439:2025-06-17T23:52:01Z,6960,1,2956,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000021,OCESN6960F4531440:2025-06-17T23:52:01Z,6960,1,2957,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001675,OCESN6960F4531441:2025-06-17T23:52:01Z,6960,1,2958,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001676,OCESN6960F4617565:2025-06-22T02:30:55Z,6960,1,2959,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000989,OCESN6960F4920080:2025-07-16T09:45:24Z,6960,1,2960,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001647,OCESN6964F4531431:2025-06-17T23:52:01Z,6964,1,2961,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001677,OCESN6964F4531432:2025-06-17T23:52:01Z,6964,1,2962,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001678,OCESN6964F4531433:2025-06-17T23:52:01Z,6964,1,2963,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001679,OCESN6964F4531434:2025-06-17T23:52:01Z,6964,1,2964,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001014,OCESN6964F4531435:2025-06-17T23:52:01Z,6964,1,2965,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001680,OCESN6964F4768202:2025-07-03T23:12:00Z,6964,1,2966,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001118,OCESN6964F4796119:2025-07-05T23:09:20Z,6964,1,2967,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001653,OCESN6964F4939525:2025-07-17T23:13:36Z,6964,1,2968,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001681,OCESN6972F4531427:2025-06-17T23:52:01Z,6972,1,2969,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001647,OCESN6972F4531428:2025-06-17T23:52:01Z,6972,1,2970,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001682,OCESN6972F4531429:2025-06-17T23:52:01Z,6972,1,2971,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001683,OCESN6972F4531430:2025-06-17T23:52:01Z,6972,1,2972,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000051,OCESN6972F4759291:2025-07-05T23:09:20Z,6972,1,2973,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001653,OCESN6972F4939527:2025-07-17T23:13:36Z,6972,1,2974,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001684,OCESN6978F4531423:2025-06-17T23:52:01Z,6978,1,2975,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001685,OCESN6978F4531424:2025-06-17T23:52:01Z,6978,1,2976,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001686,OCESN6978F4897241:2025-07-14T23:17:01Z,6978,1,2977,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001687,OCESN6978F4920087:2025-07-16T09:45:24Z,6978,1,2978,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001653,OCESN6978F4939530:2025-07-17T23:13:36Z,6978,1,2979,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000051,OCESN6980F4503141:2025-06-17T23:52:01Z,6980,1,2980,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001657,OCESN6980F4531420:2025-06-17T23:52:01Z,6980,1,2981,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001688,OCESN6980F4533943:2025-06-17T23:52:01Z,6980,1,2982,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001416,OCESN6986F3890109:2025-03-05T23:53:13Z,6986,1,2983,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000758,OCESN6986F4510099:2025-06-17T23:52:01Z,6986,1,2984,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001689,OCESN6986F4531402:2025-06-17T23:52:01Z,6986,1,2985,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000046,OCESN6986F4531403:2025-06-17T23:52:01Z,6986,1,2986,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000119,OCESN6986F4531407:2025-06-17T23:52:01Z,6986,1,2987,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001410,OCESN6986F4531408:2025-06-17T23:52:01Z,6986,1,2988,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000632,OCESN6986F4531409:2025-06-17T23:52:01Z,6986,1,2989,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001070,OCESN6986F4531410:2025-06-17T23:52:01Z,6986,1,2990,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000982,OCESN6986F4531411:2025-06-17T23:52:01Z,6986,1,2991,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000516,OCESN6986F4531412:2025-06-17T23:52:01Z,6986,1,2992,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000174,OCESN6986F4531413:2025-06-17T23:52:01Z,6986,1,2993,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001690,OCESN6986F4531414:2025-06-17T23:52:01Z,6986,1,2994,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001691,OCESN6986F4531415:2025-06-17T23:52:01Z,6986,1,2995,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001692,OCESN6986F4531416:2025-06-17T23:52:01Z,6986,1,2996,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000116,OCESN6986F4531417:2025-06-17T23:52:01Z,6986,1,2997,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000985,OCESN6986F4702904:2025-06-28T23:46:52Z,6986,1,2998,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000631,OCESN6986F4796128:2025-07-05T23:09:20Z,6986,1,2999,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000055,OCESN6986F4888590:2025-07-13T23:08:16Z,6986,1,3000,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001693,OCESN6986F4897246:2025-07-14T23:17:01Z,6986,1,3001,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,000010,OCESN6986F4906999:2025-07-15T23:15:10Z,6986,1,3002,
FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,001694,OCESN6986F4920091:2025-07-16T09:45:24Z,6986,1,3003,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000034,OCESN7001F4531401:2025-06-17T23:52:01Z,7001,1,3004,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000086,OCESN7002F4531397:2025-06-17T23:52:01Z,7002,0,3005,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001695,OCESN7002F4531398:2025-06-17T23:52:01Z,7002,0,3006,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001696,OCESN7002F4531399:2025-06-17T23:52:01Z,7002,0,3007,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001697,OCESN7002F4531400:2025-06-17T23:52:01Z,7002,0,3008,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001698,OCESN7002F4939535:2025-07-17T23:13:36Z,7002,0,3009,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001699,OCESN7006F3890198:2025-06-17T23:52:01Z,7006,0,3010,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001700,OCESN7006F4531394:2025-06-17T23:52:01Z,7006,0,3011,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001701,OCESN7006F4531395:2025-06-17T23:52:01Z,7006,0,3012,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001702,OCESN7006F4702905:2025-06-28T23:46:52Z,7006,0,3013,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001703,OCESN7006F4939536:2025-07-17T23:13:36Z,7006,0,3014,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000545,OCESN7007F4531390:2025-06-17T23:52:01Z,7007,1,3015,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000539,OCESN7007F4531391:2025-06-17T23:52:01Z,7007,1,3016,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001704,OCESN7007F4531392:2025-06-17T23:52:01Z,7007,1,3017,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001705,OCESN7007F4531393:2025-06-17T23:52:01Z,7007,1,3018,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001706,OCESN7007F4920094:2025-07-16T09:45:24Z,7007,1,3019,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001707,OCESN7007F4939537:2025-07-17T23:13:36Z,7007,1,3020,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,001708,OCESN7010F4531389:2025-06-17T23:52:01Z,7010,0,3021,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000031,OCESN7011F4531388:2025-06-17T23:52:01Z,7011,1,3022,
FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,000314,OCESN7014F4216732:2025-05-10T00:32:36Z,7014,0,3023,
